#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
             661        1.048795        1.042658    9.868062e-05
             662        1.048829        1.042667    9.897088e-05
             663        1.048862        1.042676    9.926175e-05
             664        1.048896        1.042686    9.955325e-05
             665         1.04893        1.042695    9.984538e-05
             666        1.048964        1.042705    0.0001001381
             667        1.048998        1.042714    0.0001004315
             668        1.049032        1.042724    0.0001007255
             669        1.049066        1.042733    0.0001010202
             670          1.0491        1.042742    0.0001013155
             671        1.049135        1.042752    0.0001016114
             672        1.049169        1.042762    0.0001019079
             673        1.049204        1.042771    0.0001022051
             674        1.049239        1.042781    0.0001025029
             675        1.049273         1.04279    0.0001028014
             676        1.049308          1.0428    0.0001031005
             677        1.049343         1.04281    0.0001034003
             678        1.049379        1.042819    0.0001037007
             679        1.049414        1.042829    0.0001040018
             680        1.049449        1.042839    0.0001043035
             681        1.049484        1.042849    0.0001046058
             682         1.04952        1.042858    0.0001049088
             683        1.049556        1.042868    0.0001052125
             684        1.049591        1.042878    0.0001055168
             685        1.049627        1.042888    0.0001058218
             686        1.049663        1.042898    0.0001061274
             687        1.049699        1.042908    0.0001064337
             688        1.049735        1.042918    0.0001067407
             689        1.049772        1.042927    0.0001070483
             690        1.049808        1.042937    0.0001073566
             691        1.049844        1.042947    0.0001076656
             692        1.049881        1.042957    0.0001079752
             693        1.049918        1.042968    0.0001082855
