#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
            1498          1.5269        1.527466    1.004632e-05
            1499        1.526904        1.527466    1.004659e-05
            1500        1.526909        1.527465    1.004675e-05
            1501        1.526911        1.527465    1.004685e-05
            1502        1.526915        1.527464    1.004682e-05
            1503         1.52692        1.527464    1.004667e-05
            1504        1.526924        1.527464     1.00464e-05
            1505        1.526929        1.527463      1.0046e-05
            1506        1.526934        1.527463    1.004547e-05
            1507        1.526937        1.527463    1.004486e-05
            1508         1.52694        1.527462    1.004418e-05
            1509         1.52695        1.527462    1.004326e-05
            1510        1.526955        1.527462    1.004222e-05
            1511        1.526961        1.527461    1.004104e-05
            1512        1.526969        1.527461    1.003968e-05
            1513        1.526975        1.527461    1.003819e-05
            1514         1.52698         1.52746    1.003657e-05
            1515        1.526989         1.52746    1.003477e-05
            1516        1.526997         1.52746    1.003279e-05
            1517        1.527003        1.527459    1.003069e-05
            1518         1.52701        1.527459    1.002845e-05
            1519        1.527016        1.527459     1.00261e-05
            1520        1.527025        1.527459    1.002357e-05
            1521        1.527031        1.527458    1.002092e-05
            1522         1.52704        1.527458     1.00181e-05
            1523        1.527047        1.527458    1.001516e-05
            1524        1.527056        1.527457    1.001207e-05
            1525        1.527062        1.527457    1.000885e-05
            1526        1.527069        1.527457    1.000552e-05
            1527        1.527078        1.527457    1.000204e-05
            1528        1.527083        1.527456     9.99848e-06
            1529         1.52709        1.527456    9.994812e-06
            1530        1.527097        1.527456    9.991036e-06
            1531        1.527104        1.527456    9.987153e-06
            1532        1.527109        1.527455    9.983201e-06
            1533        1.527118        1.527455    9.979111e-06
            1534        1.527123        1.527455    9.974954e-06
            1535        1.527133        1.527455    9.970666e-06
            1536         1.52714        1.527455    9.966282e-06
            1537        1.527147        1.527454    9.961805e-06
            1538        1.527154        1.527454    9.957237e-06
            1539        1.527159        1.527454     9.95261e-06
            1540        1.527167        1.527454    9.947896e-06
            1541        1.527174        1.527454    9.943098e-06
            1542        1.527184        1.527454    9.938191e-06
            1543        1.527193        1.527453     9.93318e-06
            1544        1.527201        1.527453    9.928094e-06
            1545        1.527208        1.527453    9.922936e-06
            1546        1.527213        1.527453    9.917733e-06
            1547        1.527218        1.527453    9.912485e-06
            1548        1.527225        1.527453    9.907172e-06
            1549         1.52723        1.527452    9.901819e-06
            1550        1.527237        1.527452    9.896404e-06
            1551        1.527242        1.527452    9.890952e-06
            1552        1.527249        1.527452    9.885443e-06
            1553        1.527259        1.527452    9.879862e-06
            1554        1.527259        1.527452    9.874286e-06
            1555        1.527266        1.527452    9.868661e-06
            1556        1.527275        1.527452    9.862971e-06
            1557        1.527282        1.527451    9.857238e-06
            1558        1.527287        1.527451    9.851479e-06
            1559        1.527293        1.527451     9.84568e-06
            1560          1.5273        1.527451    9.839845e-06
            1561        1.527309        1.527451    9.833961e-06
            1562        1.527316        1.527451    9.828045e-06
            1563        1.527323        1.527451    9.822101e-06
            1564        1.527329        1.527451    9.816129e-06
            1565        1.527336        1.527451    9.810133e-06
            1566        1.527342        1.527451    9.804115e-06
            1567        1.527348        1.527451    9.798076e-06
            1568        1.527357        1.527451     9.79201e-06
            1569        1.527363         1.52745    9.785928e-06
            1570        1.527371         1.52745    9.779825e-06
            1571        1.527377         1.52745    9.773711e-06
            1572        1.527383         1.52745    9.767588e-06
            1573        1.527391         1.52745    9.761451e-06
            1574        1.527397         1.52745    9.755308e-06
            1575        1.527402         1.52745    9.749162e-06
            1576        1.527405         1.52745    9.743017e-06
            1577        1.527411         1.52745    9.736871e-06
            1578        1.527414         1.52745    9.730728e-06
            1579        1.527419         1.52745    9.724586e-06
            1580        1.527424         1.52745    9.718446e-06
            1581        1.527428         1.52745    9.712309e-06
            1582        1.527436         1.52745    9.706174e-06
            1583         1.52744         1.52745    9.700044e-06
            1584        1.527445         1.52745    9.693921e-06
            1585        1.527449         1.52745    9.687805e-06
            1586        1.527453         1.52745    9.681697e-06
            1587        1.527457         1.52745    9.675597e-06
            1588        1.527461         1.52745    9.669507e-06
            1589        1.527463         1.52745    9.663425e-06
            1590        1.527466         1.52745    9.657353e-06
            1591         1.52747         1.52745    9.651291e-06
            1592        1.527473         1.52745    9.645239e-06
            1593        1.527476         1.52745    9.639199e-06
            1594         1.52748         1.52745    9.633169e-06
            1595        1.527482         1.52745    9.627151e-06
            1596        1.527485         1.52745    9.621144e-06
            1597        1.527488         1.52745    9.615148e-06
            1598        1.527488         1.52745     9.60916e-06
            1599         1.52749         1.52745    9.603183e-06
            1600         1.52749         1.52745    9.597213e-06
            1601        1.527492         1.52745    9.591253e-06
            1602        1.527494         1.52745    9.585304e-06
            1603        1.527495         1.52745    9.579365e-06
            1604        1.527496         1.52745    9.573436e-06
            1605        1.527498         1.52745    9.567517e-06
            1606        1.527496         1.52745    9.561602e-06
            1607        1.527497         1.52745    9.555696e-06
            1608        1.527498        1.527451    9.549798e-06
            1609        1.527498        1.527451    9.543909e-06
            1610        1.527501        1.527451    9.538032e-06
            1611        1.527501        1.527451    9.532162e-06
            1612          1.5275        1.527451    9.526298e-06
            1613          1.5275        1.527451    9.520441e-06
            1614        1.527499        1.527451    9.514589e-06
            1615          1.5275        1.527451    9.508747e-06
            1616        1.527497        1.527451    9.502905e-06
            1617        1.527497        1.527451    9.497072e-06
            1618        1.527496        1.527451    9.491243e-06
            1619        1.527493        1.527451    9.485417e-06
            1620        1.527491        1.527451    9.479595e-06
            1621        1.527486        1.527451    9.473771e-06
            1622        1.527481        1.527451    9.467948e-06
            1623        1.527475        1.527451    9.462126e-06
            1624        1.527471        1.527451    9.456308e-06
            1625        1.527467        1.527451    9.450494e-06
            1626        1.527463        1.527451    9.444685e-06
            1627        1.527461        1.527451    9.438882e-06
            1628        1.527456        1.527451    9.433084e-06
            1629         1.52745        1.527451    9.427294e-06
            1630        1.527444        1.527451    9.421511e-06
            1631        1.527438        1.527451    9.415738e-06
            1632        1.527432        1.527451    9.409976e-06
            1633        1.527425        1.527451    9.404227e-06
            1634        1.527417        1.527451    9.398494e-06
            1635        1.527409        1.527451     9.39278e-06
            1636        1.527399        1.527451    9.387092e-06
            1637         1.52739        1.527451    9.381431e-06
            1638        1.527384        1.527451    9.375793e-06
            1639        1.527374        1.527451    9.370188e-06
            1640        1.527365        1.527451    9.364622e-06
            1641        1.527354        1.527451      9.3591e-06
            1642        1.527344        1.527451    9.353627e-06
            1643        1.527335         1.52745    9.348198e-06
            1644        1.527324         1.52745     9.34283e-06
            1645        1.527307         1.52745    9.337557e-06
            1646        1.527295         1.52745    9.332362e-06
            1647        1.527282         1.52745    9.327253e-06
            1648        1.527269         1.52745    9.322238e-06
            1649        1.527256         1.52745    9.317327e-06
            1650        1.527242         1.52745    9.312528e-06
            1651        1.527229         1.52745    9.307851e-06
            1652        1.527214        1.527449    9.303306e-06
            1653          1.5272        1.527449    9.298902e-06
            1654        1.527188        1.527449    9.294627e-06
            1655        1.527173        1.527449    9.290513e-06
            1656        1.527157        1.527449     9.28657e-06
            1657        1.527142        1.527449     9.28281e-06
            1658        1.527129        1.527448    9.279213e-06
            1659        1.527111        1.527448    9.275848e-06
            1660        1.527095        1.527448    9.272697e-06
            1661        1.527082        1.527448    9.269735e-06
            1662        1.527066        1.527448    9.267003e-06
            1663         1.52705        1.527447    9.264512e-06
            1664        1.527037        1.527447    9.262231e-06
            1665        1.527021        1.527447    9.260205e-06
            1666        1.527005        1.527447    9.258441e-06
            1667         1.52699        1.527446    9.256945e-06
            1668        1.526974        1.527446    9.255723e-06
            1669        1.526959        1.527446     9.25478e-06
            1670        1.526944        1.527445     9.25412e-06
            1671        1.526929        1.527445    9.253744e-06
            1672        1.526917        1.527445    9.253607e-06
            1673        1.526905        1.527444    9.253707e-06
            1674        1.526893        1.527444    9.254042e-06
            1675        1.526879        1.527444    9.254659e-06
            1676        1.526866        1.527443    9.255556e-06
            1677        1.526853        1.527443    9.256729e-06
            1678        1.526838        1.527443    9.258229e-06
            1679        1.526829        1.527442    9.259939e-06
            1680        1.526817        1.527442    9.261908e-06
            1681        1.526806        1.527442    9.264129e-06
            1682        1.526795        1.527441    9.266591e-06
            1683        1.526783        1.527441    9.269345e-06
            1684        1.526771         1.52744    9.272382e-06
            1685        1.526769         1.52744    9.275449e-06
            1686         1.52676         1.52744    9.278713e-06
            1687        1.526752        1.527439    9.282162e-06
            1688        1.526745        1.527439    9.285783e-06
            1689        1.526738        1.527438    9.289562e-06
            1690        1.526729        1.527438    9.293548e-06
            1691        1.526725        1.527438      9.2976e-06
            1692        1.526716        1.527437    9.301894e-06
            1693        1.526711        1.527437    9.306288e-06
            1694        1.526707        1.527436    9.310766e-06
            1695        1.526703        1.527436    9.315314e-06
            1696          1.5267        1.527435    9.319915e-06
            1697        1.526698        1.527435    9.324556e-06
            1698        1.526696        1.527435    9.329222e-06
            1699        1.526694        1.527434    9.333897e-06
            1700        1.526696        1.527434    9.338503e-06
            1701        1.526693        1.527433    9.343156e-06
            1702        1.526693        1.527433    9.347777e-06
            1703        1.526692        1.527432    9.352418e-06
            1704        1.526695        1.527432    9.356938e-06
            1705        1.526699        1.527432    9.361325e-06
            1706        1.526703        1.527431    9.365568e-06
            1707        1.526706        1.527431    9.369721e-06
            1708        1.526706         1.52743    9.373837e-06
            1709        1.526707         1.52743    9.377905e-06
            1710        1.526713        1.527429     9.38179e-06
            1711        1.526714        1.527429     9.38561e-06
            1712        1.526719        1.527429    9.389293e-06
            1713        1.526721        1.527428    9.392894e-06
            1714        1.526726        1.527428    9.396344e-06
            1715        1.526731        1.527427    9.399638e-06
            1716        1.526739        1.527427    9.402711e-06
            1717        1.526745        1.527427    9.405618e-06
            1718        1.526751        1.527426    9.408356e-06
            1719         1.52676        1.527426    9.410863e-06
            1720        1.526767        1.527425    9.413194e-06
            1721        1.526773        1.527425    9.415346e-06
            1722        1.526778        1.527425    9.417373e-06
            1723        1.526785        1.527424    9.419216e-06
            1724        1.526793        1.527424    9.420875e-06
            1725          1.5268        1.527424     9.42235e-06
            1726        1.526808        1.527423    9.423638e-06
            1727        1.526818        1.527423    9.424691e-06
            1728        1.526829        1.527422    9.425509e-06
            1729        1.526837        1.527422    9.426144e-06
            1730        1.526843        1.527422    9.426646e-06
            1731        1.526851        1.527421    9.426967e-06
            1732        1.526859        1.527421    9.427108e-06
            1733        1.526868        1.527421    9.427072e-06
            1734        1.526879        1.527421    9.426814e-06
            1735        1.526885         1.52742    9.426428e-06
            1736        1.526894         1.52742    9.425871e-06
            1737          1.5269         1.52742    9.425189e-06
            1738        1.526914        1.527419    9.424256e-06
            1739        1.526923        1.527419    9.423161e-06
            1740        1.526929        1.527419    9.421948e-06
            1741        1.526941        1.527418    9.420538e-06
            1742        1.526947        1.527418    9.419015e-06
            1743        1.526956        1.527418    9.417343e-06
            1744        1.526967        1.527418    9.415487e-06
            1745        1.526976        1.527417    9.413489e-06
            1746        1.526983        1.527417    9.411388e-06
            1747        1.526992        1.527417    9.409152e-06
            1748        1.527001        1.527417    9.406785e-06
            1749        1.527009        1.527416    9.404289e-06
            1750        1.527013        1.527416    9.401736e-06
            1751        1.527022        1.527416     9.39906e-06
            1752        1.527031        1.527416    9.396267e-06
            1753        1.527039        1.527416    9.393359e-06
            1754        1.527043        1.527415    9.390401e-06
            1755        1.527052        1.527415    9.387335e-06
            1756         1.52706        1.527415    9.384165e-06
            1757        1.527064        1.527415    9.380951e-06
            1758        1.527075        1.527415    9.377612e-06
            1759        1.527083        1.527414    9.374178e-06
            1760        1.527091        1.527414    9.370655e-06
            1761        1.527096        1.527414    9.367071e-06
            1762        1.527102        1.527414    9.363429e-06
            1763         1.52711        1.527414    9.359707e-06
            1764        1.527117        1.527413    9.355907e-06
            1765        1.527127        1.527413    9.352012e-06
            1766        1.527135        1.527413    9.348046e-06
            1767        1.527144        1.527413    9.343994e-06
            1768        1.527149        1.527413      9.3399e-06
            1769        1.527156        1.527413    9.335747e-06
            1770        1.527163        1.527413    9.331538e-06
            1771         1.52717        1.527412    9.327277e-06
            1772        1.527176        1.527412    9.322964e-06
            1773        1.527185        1.527412    9.318587e-06
            1774        1.527189        1.527412    9.314184e-06
            1775        1.527193        1.527412    9.309756e-06
            1776        1.527201        1.527412    9.305273e-06
            1777        1.527207        1.527412    9.300753e-06
            1778        1.527212        1.527412    9.296199e-06
            1779        1.527217        1.527411    9.291614e-06
            1780        1.527223        1.527411    9.286999e-06
            1781        1.527228        1.527411    9.282358e-06
            1782        1.527235        1.527411    9.277678e-06
            1783        1.527242        1.527411    9.272962e-06
            1784        1.527246        1.527411    9.268226e-06
            1785         1.52725        1.527411    9.263471e-06
            1786        1.527256        1.527411    9.258688e-06
            1787         1.52726        1.527411    9.253891e-06
            1788        1.527264        1.527411    9.249081e-06
            1789        1.527267        1.527411    9.244259e-06
            1790        1.527268         1.52741    9.239439e-06
            1791        1.527271         1.52741    9.234611e-06
            1792        1.527276         1.52741    9.229763e-06
            1793        1.527276         1.52741    9.224921e-06
            1794        1.527278         1.52741    9.220073e-06
            1795         1.52728         1.52741    9.215222e-06
            1796        1.527282         1.52741    9.210368e-06
            1797        1.527284         1.52741    9.205511e-06
            1798        1.527285         1.52741    9.200654e-06
            1799        1.527284         1.52741    9.195807e-06
            1800        1.527285         1.52741     9.19096e-06
            1801        1.527286         1.52741    9.186115e-06
            1802        1.527289         1.52741    9.181263e-06
            1803        1.527289         1.52741    9.176414e-06
            1804        1.527289        1.527409    9.171568e-06
            1805         1.52729        1.527409    9.166727e-06
            1806        1.527292        1.527409    9.161882e-06
            1807        1.527292        1.527409    9.157043e-06
            1808        1.527291        1.527409     9.15221e-06
            1809        1.527286        1.527409    9.147404e-06
            1810        1.527286        1.527409    9.142604e-06
            1811        1.527285        1.527409    9.137813e-06
            1812        1.527286        1.527409    9.133021e-06
            1813        1.527288        1.527409    9.128227e-06
            1814        1.527287        1.527409    9.123443e-06
            1815        1.527286        1.527409    9.118669e-06
            1816        1.527287        1.527409    9.113895e-06
            1817        1.527286        1.527409    9.109131e-06
            1818        1.527282        1.527409    9.104387e-06
            1819         1.52728        1.527408    9.099655e-06
            1820        1.527279        1.527408    9.094933e-06
            1821        1.527278        1.527408    9.090223e-06
            1822        1.527276        1.527408    9.085524e-06
            1823        1.527274        1.527408    9.080836e-06
            1824        1.527273        1.527408     9.07616e-06
            1825        1.527269        1.527408    9.071507e-06
            1826        1.527265        1.527408    9.066876e-06
            1827        1.527264        1.527408    9.062257e-06
            1828         1.52726        1.527408    9.057661e-06
            1829        1.527259        1.527408    9.053076e-06
            1830        1.527257        1.527408    9.048503e-06
            1831        1.527256        1.527408    9.043941e-06
            1832        1.527255        1.527407     9.03939e-06
            1833        1.527253        1.527407    9.034849e-06
            1834        1.527252        1.527407    9.030319e-06
            1835        1.527251        1.527407    9.025798e-06
            1836        1.527248        1.527407      9.0213e-06
            1837        1.527247        1.527407     9.01681e-06
            1838        1.527249        1.527407    9.012317e-06
            1839        1.527248        1.527407    9.007831e-06
            1840        1.527245        1.527407    9.003366e-06
            1841        1.527237        1.527407    8.998947e-06
            1842        1.527237        1.527407    8.994535e-06
            1843        1.527236        1.527407    8.990129e-06
            1844        1.527236        1.527406    8.985729e-06
            1845        1.527231        1.527406    8.981361e-06
            1846        1.527231        1.527406    8.976997e-06
            1847        1.527233        1.527406    8.972625e-06
            1848        1.527236        1.527406    8.968243e-06
            1849        1.527238        1.527406    8.963852e-06
            1850        1.527241        1.527406    8.959451e-06
            1851        1.527241        1.527406    8.955053e-06
            1852        1.527241        1.527406    8.950658e-06
            1853        1.527244        1.527406    8.946253e-06
            1854        1.527252        1.527406    8.941814e-06
            1855        1.527252        1.527405    8.937377e-06
            1856        1.527252        1.527405    8.932942e-06
            1857        1.527253        1.527405    8.928509e-06
            1858        1.527253        1.527405    8.924079e-06
            1859        1.527251        1.527405    8.919662e-06
            1860        1.527252        1.527405    8.915248e-06
            1861         1.52725        1.527405    8.910848e-06
            1862        1.527255        1.527405    8.906427e-06
            1863        1.527257        1.527405    8.901998e-06
            1864        1.527258        1.527405    8.897572e-06
            1865        1.527255        1.527405     8.89316e-06
            1866        1.527258        1.527405    8.888742e-06
            1867        1.527258        1.527404    8.884328e-06
            1868        1.527258        1.527404    8.879919e-06
            1869        1.527258        1.527404    8.875515e-06
            1870        1.527257        1.527404    8.871118e-06
            1871        1.527257        1.527404    8.866727e-06
            1872        1.527256        1.527404    8.862344e-06
            1873        1.527253        1.527404     8.85798e-06
            1874        1.527252        1.527404    8.853626e-06
            1875        1.527251        1.527404    8.849281e-06
            1876        1.527249        1.527404    8.844948e-06
            1877         1.52725        1.527404    8.840615e-06
            1878        1.527248        1.527404    8.836295e-06
            1879        1.527246        1.527403    8.831989e-06
            1880        1.527244        1.527403    8.827698e-06
            1881        1.527242        1.527403    8.823425e-06
            1882        1.527239        1.527403    8.819169e-06
            1883        1.527236        1.527403    8.814933e-06
            1884        1.527233        1.527403    8.810718e-06
            1885        1.527229        1.527403    8.806526e-06
            1886        1.527226        1.527403    8.802359e-06
            1887        1.527222        1.527403    8.798217e-06
            1888         1.52722        1.527403    8.794091e-06
            1889        1.527213        1.527403    8.790008e-06
            1890        1.527208        1.527402    8.785958e-06
            1891        1.527203        1.527402    8.781942e-06
            1892        1.527198        1.527402    8.777964e-06
            1893        1.527193        1.527402    8.774025e-06
            1894        1.527187        1.527402    8.770128e-06
            1895        1.527181        1.527402    8.766276e-06
            1896        1.527177        1.527402    8.762453e-06
            1897        1.527171        1.527402    8.758681e-06
            1898        1.527164        1.527402    8.754961e-06
            1899         1.52716        1.527401    8.751278e-06
            1900        1.527152        1.527401    8.747653e-06
            1901        1.527143        1.527401    8.744109e-06
            1902        1.527138        1.527401    8.740609e-06
            1903        1.527128        1.527401    8.737197e-06
            1904         1.52712        1.527401    8.733856e-06
            1905        1.527109        1.527401     8.73061e-06
            1906        1.527101          1.5274    8.727443e-06
            1907        1.527093          1.5274    8.724356e-06
            1908        1.527084          1.5274    8.721354e-06
            1909        1.527076          1.5274    8.718439e-06
            1910        1.527067          1.5274    8.715615e-06
            1911        1.527058          1.5274    8.712883e-06
            1912         1.52705        1.527399    8.710248e-06
            1913        1.527046        1.527399    8.707658e-06
            1914        1.527034        1.527399    8.705196e-06
            1915        1.527025        1.527399    8.702836e-06
            1916        1.527016        1.527399    8.700583e-06
            1917         1.52701        1.527398    8.698408e-06
            1918        1.527001        1.527398    8.696341e-06
            1919        1.526994        1.527398    8.694356e-06
            1920        1.526985        1.527398    8.692482e-06
            1921        1.526977        1.527398     8.69072e-06
            1922         1.52697        1.527397     8.68904e-06
            1923        1.526962        1.527397    8.687474e-06
            1924        1.526953        1.527397    8.686022e-06
            1925        1.526945        1.527397    8.684684e-06
            1926        1.526937        1.527396     8.68346e-06
            1927        1.526928        1.527396     8.68235e-06
            1928         1.52692        1.527396    8.681353e-06
            1929        1.526913        1.527396    8.680467e-06
            1930        1.526907        1.527395    8.679657e-06
            1931        1.526898        1.527395    8.678991e-06
            1932         1.52689        1.527395    8.678432e-06
            1933        1.526883        1.527395    8.677978e-06
            1934        1.526876        1.527394    8.677626e-06
            1935         1.52687        1.527394    8.677373e-06
            1936        1.526864        1.527394    8.677217e-06
            1937        1.526857        1.527394    8.677154e-06
            1938        1.526852        1.527393    8.677181e-06
            1939        1.526846        1.527393    8.677293e-06
            1940        1.526838        1.527393    8.677527e-06
            1941        1.526833        1.527392    8.677839e-06
            1942        1.526829        1.527392    8.678224e-06
            1943        1.526824        1.527392    8.678678e-06
            1944        1.526818        1.527392    8.679237e-06
            1945        1.526811        1.527391    8.679897e-06
            1946        1.526808        1.527391    8.680611e-06
            1947        1.526802        1.527391    8.681416e-06
            1948        1.526797         1.52739    8.682308e-06
            1949        1.526792         1.52739    8.683281e-06
            1950         1.52679         1.52739    8.684287e-06
            1951        1.526787        1.527389     8.68532e-06
            1952        1.526786        1.527389    8.686375e-06
            1953        1.526784        1.527389    8.687447e-06
            1954        1.526783        1.527388    8.688529e-06
            1955        1.526782        1.527388    8.689616e-06
            1956        1.526782        1.527388    8.690704e-06
            1957        1.526781        1.527388    8.691785e-06
            1958        1.526779        1.527387    8.692899e-06
            1959        1.526779        1.527387    8.693997e-06
            1960         1.52678        1.527387    8.695073e-06
            1961        1.526783        1.527386     8.69608e-06
            1962        1.526784        1.527386    8.697055e-06
            1963        1.526786        1.527386    8.697995e-06
            1964        1.526785        1.527385    8.698937e-06
            1965        1.526787        1.527385    8.699834e-06
            1966         1.52679        1.527385    8.700681e-06
            1967        1.526792        1.527384    8.701475e-06
            1968        1.526797        1.527384     8.70217e-06
            1969        1.526798        1.527384    8.702845e-06
            1970        1.526801        1.527384    8.703456e-06
            1971        1.526804        1.527383    8.703998e-06
            1972        1.526808        1.527383    8.704469e-06
            1973         1.52681        1.527383    8.704906e-06
            1974        1.526819        1.527382    8.705186e-06
            1975        1.526823        1.527382    8.705387e-06
            1976         1.52683        1.527382    8.705468e-06
            1977         1.52683        1.527382    8.705542e-06
            1978        1.526837        1.527381    8.705492e-06
            1979        1.526842        1.527381    8.705354e-06
            1980        1.526848        1.527381    8.705126e-06
            1981        1.526851         1.52738    8.704845e-06
            1982        1.526859         1.52738    8.704434e-06
            1983        1.526864         1.52738     8.70393e-06
            1984        1.526873         1.52738    8.703297e-06
            1985        1.526879        1.527379     8.70257e-06
            1986         1.52688        1.527379    8.701816e-06
            1987        1.526889        1.527379    8.700932e-06
            1988        1.526896        1.527379    8.699951e-06
            1989        1.526902        1.527378    8.698874e-06
            1990        1.526909        1.527378    8.697701e-06
            1991        1.526911        1.527378    8.696495e-06
            1992        1.526921        1.527378     8.69516e-06
            1993        1.526928        1.527378    8.693729e-06
            1994        1.526935        1.527377    8.692203e-06
            1995        1.526942        1.527377    8.690581e-06
            1996        1.526954        1.527377    8.688807e-06
            1997        1.526962        1.527377     8.68694e-06
            1998         1.52697        1.527376    8.684982e-06
            1999        1.526977        1.527376    8.682934e-06
            2000        1.526983        1.527376    8.680823e-06
            2001         1.52699        1.527376    8.678624e-06
            2002        1.527001        1.527376    8.676311e-06
            2003        1.527009        1.527376    8.673913e-06
            2004        1.527017        1.527375    8.671431e-06
            2005        1.527023        1.527375    8.668891e-06
            2006        1.527033        1.527375    8.666246e-06
            2007        1.527041        1.527375    8.663521e-06
            2008         1.52705        1.527375     8.66072e-06
            2009        1.527058        1.527375    8.657842e-06
            2010        1.527067        1.527374     8.65489e-06
            2011        1.527075        1.527374    8.651866e-06
            2012        1.527084        1.527374    8.648772e-06
            2013         1.52709        1.527374    8.645629e-06
            2014        1.527101        1.527374      8.6424e-06
            2015        1.527107        1.527374    8.639125e-06
            2016        1.527113        1.527374    8.635805e-06
            2017        1.527124        1.527373    8.632406e-06
            2018        1.527133        1.527373    8.628948e-06
            2019        1.527142        1.527373    8.625434e-06
            2020        1.527151        1.527373    8.621865e-06
            2021         1.52716        1.527373    8.618244e-06
            2022        1.527169        1.527373    8.614573e-06
            2023        1.527178        1.527373    8.610855e-06
            2024        1.527187        1.527373     8.60709e-06
            2025        1.527196        1.527373    8.603283e-06
            2026        1.527207        1.527373    8.599424e-06
            2027        1.527216        1.527372    8.595526e-06
            2028        1.527225        1.527372    8.591593e-06
            2029        1.527232        1.527372    8.587636e-06
            2030        1.527241        1.527372    8.583647e-06
            2031        1.527251        1.527372     8.57963e-06
            2032        1.527258        1.527372    8.575593e-06
            2033        1.527267        1.527372    8.571531e-06
            2034        1.527281        1.527372    8.567435e-06
            2035         1.52729        1.527372    8.563319e-06
            2036        1.527302        1.527372    8.559183e-06
            2037        1.527311        1.527372    8.555033e-06
            2038         1.52732        1.527372    8.550873e-06
            2039         1.52733        1.527372    8.546704e-06
            2040        1.527339        1.527372     8.54253e-06
            2041        1.527348        1.527372    8.538352e-06
            2042         1.52736        1.527372    8.534172e-06
            2043         1.52737        1.527372    8.529995e-06
            2044        1.527379        1.527372    8.525823e-06
            2045        1.527391        1.527372    8.521659e-06
            2046          1.5274        1.527372    8.517505e-06
            2047        1.527409        1.527372    8.513363e-06
            2048        1.527416        1.527372    8.509234e-06
            2049        1.527426        1.527372    8.505122e-06
            2050        1.527435        1.527372    8.501028e-06
            2051        1.527444        1.527372    8.496956e-06
            2052        1.527453        1.527372    8.492908e-06
            2053        1.527465        1.527372    8.488892e-06
            2054        1.527472        1.527372    8.484897e-06
            2055        1.527481        1.527372    8.480933e-06
            2056         1.52749        1.527372    8.477001e-06
            2057        1.527499        1.527372    8.473103e-06
            2058        1.527508        1.527372    8.469241e-06
            2059        1.527519        1.527372    8.465427e-06
            2060        1.527528        1.527372    8.461653e-06
            2061        1.527536        1.527373     8.45792e-06
            2062        1.527545        1.527373    8.454231e-06
            2063        1.527546        1.527373    8.450551e-06
            2064        1.527554        1.527373    8.446915e-06
            2065        1.527565        1.527373    8.443337e-06
            2066        1.527573        1.527373    8.439806e-06
            2067        1.527583        1.527373    8.436337e-06
            2068        1.527589        1.527373    8.432902e-06
            2069        1.527596        1.527373    8.429516e-06
            2070        1.527604        1.527373    8.426179e-06
            2071        1.527611        1.527374    8.422891e-06
            2072        1.527618        1.527374    8.419653e-06
            2073        1.527625        1.527374    8.416463e-06
            2074        1.527631        1.527374    8.413322e-06
            2075        1.527638        1.527374    8.410229e-06
            2076        1.527646        1.527374      8.4072e-06
            2077        1.527652        1.527374    8.404218e-06
            2078         1.52766        1.527374    8.401299e-06
            2079        1.527665        1.527375    8.398424e-06
            2080         1.52767        1.527375     8.39559e-06
            2081        1.527675        1.527375    8.392796e-06
            2082        1.527679        1.527375     8.39004e-06
            2083        1.527683        1.527375    8.387319e-06
            2084        1.527682        1.527375     8.38459e-06
            2085        1.527686        1.527375     8.38189e-06
            2086        1.527689        1.527376    8.379216e-06
            2087        1.527691        1.527376    8.376565e-06
            2088        1.527693        1.527376    8.373933e-06
            2089        1.527695        1.527376    8.371317e-06
            2090        1.527699        1.527376    8.368734e-06
            2091        1.527699        1.527376     8.36616e-06
            2092        1.527698        1.527377    8.363569e-06
            2093        1.527697        1.527377    8.360978e-06
            2094        1.527695        1.527377    8.358363e-06
            2095        1.527694        1.527377     8.35574e-06
            2096        1.527692        1.527377    8.353106e-06
            2097         1.52769        1.527377    8.350455e-06
            2098        1.527685        1.527377    8.347765e-06
            2099        1.527682        1.527378     8.34505e-06
            2100        1.527679        1.527378    8.342308e-06
            2101        1.527675        1.527378    8.339534e-06
            2102         1.52767        1.527378    8.336726e-06
            2103        1.527665        1.527378    8.333879e-06
            2104        1.527659        1.527378     8.33099e-06
            2105        1.527656        1.527378    8.328075e-06
            2106        1.527649        1.527379    8.325112e-06
            2107         1.52764        1.527379    8.322082e-06
            2108        1.527632        1.527379    8.319001e-06
            2109        1.527628        1.527379    8.315898e-06
            2110         1.52762        1.527379     8.31274e-06
            2111        1.527613        1.527379    8.309541e-06
            2112        1.527606        1.527379    8.306298e-06
            2113        1.527595        1.527379    8.302997e-06
            2114         1.52758        1.527379    8.299613e-06
            2115        1.527569         1.52738    8.296172e-06
            2116        1.527557         1.52738    8.292678e-06
            2117        1.527546         1.52738    8.289131e-06
            2118        1.527533         1.52738    8.285535e-06
            2119        1.527523         1.52738      8.2819e-06
            2120        1.527512         1.52738    8.278228e-06
            2121        1.527499         1.52738    8.274514e-06
            2122        1.527485         1.52738    8.270763e-06
            2123        1.527471         1.52738    8.266978e-06
            2124        1.527452         1.52738    8.263154e-06
            2125        1.527439         1.52738    8.259313e-06
            2126        1.527425         1.52738    8.255454e-06
            2127        1.527409         1.52738    8.251585e-06
            2128        1.527394         1.52738     8.24771e-06
            2129        1.527379         1.52738    8.243836e-06
            2130        1.527363         1.52738    8.239969e-06
            2131        1.527347         1.52738    8.236117e-06
