#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
             672         1.57375         1.56414     0.000152862
             673         1.57381         1.56416     0.000153308
             674         1.57386         1.56417     0.000153754
             675         1.57391         1.56419     0.000154202
             676         1.57396          1.5642     0.000154651
             677         1.57402         1.56421       0.0001551
             678         1.57407         1.56423     0.000155551
             679         1.57412         1.56424     0.000156003
             680         1.57417         1.56426     0.000156455
             681         1.57423         1.56427     0.000156909
             682         1.57428         1.56429     0.000157363
             683         1.57433          1.5643     0.000157819
             684         1.57439         1.56432     0.000158275
             685         1.57444         1.56433     0.000158733
             686         1.57449         1.56435     0.000159191
             687         1.57455         1.56436     0.000159651
             688          1.5746         1.56438     0.000160111
             689         1.57466         1.56439     0.000160572
             690         1.57471         1.56441     0.000161035
             691         1.57477         1.56442     0.000161498
             692         1.57482         1.56444     0.000161963
             693         1.57488         1.56445     0.000162428
