#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
             631       -3.347064       -3.350868    0.0002931693
             632       -3.347065       -3.350862    0.0002927672
             633       -3.347216       -3.350856    0.0002923613
             634       -3.347066        -3.35085    0.0002919613
             635       -3.346915       -3.350844    0.0002915673
             636       -3.347066       -3.350838    0.0002911693
             637       -3.347067       -3.350832    0.0002907724
             638       -3.347369       -3.350826    0.0002903673
             639       -3.347369       -3.350821    0.0002899633
             640       -3.347217       -3.350815    0.0002895649
             641       -3.347216        -3.35081    0.0002891676
             642       -3.347063       -3.350804    0.0002887761
             643       -3.346759       -3.350798    0.0002883954
             644       -3.346757       -3.350791    0.0002880159
             645       -3.346755       -3.350785    0.0002876373
             646       -3.346751       -3.350779    0.0002872598
             647       -3.346597       -3.350772    0.0002868885
             648       -3.346593       -3.350766    0.0002865183
             649       -3.346588       -3.350759    0.0002861491
             650       -3.346887       -3.350753    0.0002857709
             651       -3.346731       -3.350747    0.0002853987
             652       -3.347028       -3.350742     0.000285018
             653        -3.34642       -3.350735    0.0002846584
             654       -3.346717       -3.350729    0.0002842894
             655       -3.346561       -3.350722    0.0002839266
             656       -3.346858       -3.350717    0.0002835549
             657       -3.347005       -3.350711    0.0002831796
             658       -3.347152       -3.350706    0.0002828008
             659       -3.347148         -3.3507    0.0002824232
             660       -3.347448       -3.350695    0.0002820383
             661       -3.347446        -3.35069    0.0002816544
             662       -3.347143       -3.350685    0.0002812799
             663       -3.347294        -3.35068    0.0002809022
             664       -3.347144       -3.350674    0.0002805296
             665       -3.347146       -3.350669    0.0002801579
             666        -3.34715       -3.350664    0.0002797871
             667       -3.347005       -3.350658    0.0002794214
             668       -3.346861       -3.350653    0.0002790609
             669       -3.346569       -3.350647    0.0002787106
             670       -3.346581       -3.350641    0.0002783606
             671       -3.346443       -3.350634    0.0002780161
             672        -3.34646       -3.350628    0.0002776717
             673        -3.34648       -3.350622    0.0002773275
             674         -3.3465       -3.350616    0.0002769835
             675       -3.345921       -3.350609    0.0002766605
             676       -3.346098       -3.350602    0.0002763317
             677       -3.346127       -3.350596    0.0002760026
             678       -3.345554       -3.350588    0.0002756956
             679       -3.345588       -3.350581    0.0002753879
             680       -3.345474       -3.350573    0.0002750854
             681       -3.345363       -3.350566    0.0002747878
             682       -3.345859       -3.350559    0.0002744715
             683       -3.346055       -3.350552    0.0002741489
             684         -3.3458       -3.350545    0.0002738361
             685       -3.346002       -3.350539    0.0002735166
             686       -3.346206       -3.350532    0.0002731908
             687       -3.345808       -3.350525    0.0002728797
             688       -3.346017       -3.350519    0.0002725617
             689       -3.346078       -3.350512    0.0002722423
             690       -3.346291       -3.350506    0.0002719165
             691       -3.346507         -3.3505    0.0002715846
             692        -3.34612       -3.350494    0.0002712659
             693       -3.345886       -3.350487    0.0002709559
