#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
             646       -5.449705       -5.450574    0.0005495365
             647       -5.449399       -5.450573    0.0005486901
             648       -5.449741       -5.450571    0.0005478449
             649       -5.449759        -5.45057    0.0005470022
             650       -5.449775       -5.450569     0.000546162
             651       -5.449144       -5.450567    0.0005453274
             652        -5.44916       -5.450564    0.0005444953
             653       -5.449175       -5.450562    0.0005436656
             654       -5.450162       -5.450562    0.0005428347
             655         -5.4505       -5.450562    0.0005420059
             656       -5.450512       -5.450562    0.0005411797
             657         -5.4502       -5.450561    0.0005403563
             658       -5.449888        -5.45056     0.000539536
             659       -5.451197       -5.450561    0.0005387182
             660       -5.450561       -5.450561     0.000537902
             661       -5.450569       -5.450561    0.0005370882
             662       -5.450252        -5.45056    0.0005362771
             663       -5.450581        -5.45056    0.0005354682
             664       -5.450585       -5.450561    0.0005346618
             665       -5.450587       -5.450561    0.0005338578
             666       -5.449941        -5.45056     0.000533057
             667        -5.45059        -5.45056    0.0005322578
             668        -5.45059        -5.45056     0.000531461
             669       -5.450586        -5.45056    0.0005306666
             670       -5.450905        -5.45056    0.0005298748
             671       -5.450576        -5.45056    0.0005290852
             672       -5.450569        -5.45056    0.0005282978
             673       -5.451207       -5.450561    0.0005275137
             674       -5.451197       -5.450562    0.0005267319
             675       -5.451183       -5.450563    0.0005259523
             676       -5.453112       -5.450567    0.0005251878
             677       -5.452774        -5.45057    0.0005244222
             678       -5.452433       -5.450573    0.0005236559
             679       -5.452413       -5.450576    0.0005228917
             680       -5.452392       -5.450578    0.0005221296
             681       -5.453017       -5.450582    0.0005213751
             682       -5.452993       -5.450585    0.0005206226
             683       -5.452645       -5.450588    0.0005198691
             684        -5.45262       -5.450591    0.0005191175
             685       -5.452593       -5.450594    0.0005183679
             686       -5.452888       -5.450598    0.0005176231
             687       -5.452211         -5.4506    0.0005168749
             688       -5.452503       -5.450603    0.0005161311
             689       -5.451823       -5.450605     0.000515385
             690        -5.45179       -5.450606    0.0005146409
             691       -5.451754       -5.450608    0.0005138988
             692       -5.450749       -5.450608    0.0005131563
             693       -5.450391       -5.450608    0.0005124159
