#     BLOCK:   ACTUAL_M:     M_AVE:      ERROR:
             682               1        0.875777      0.00825926
             683               1        0.875959      0.00824917
             684               1         0.87614      0.00823911
             685               1        0.876321      0.00822906
             686               1        0.876501      0.00821904
             687            0.92        0.876565      0.00820732
             688            0.96        0.876686      0.00819629
             689               1        0.876865      0.00818635
             690               1        0.877043      0.00817643
             691               1        0.877221      0.00816653
             692               1        0.877399      0.00815666
             693               1        0.877576       0.0081468
             694               1        0.877752      0.00813697
             695               1        0.877928      0.00812717
             696               1        0.878103      0.00811738
             697               1        0.878278      0.00810762
             698               1        0.878453      0.00809788
             699               1        0.878627      0.00808816
             700               1          0.8788      0.00807847
